symbol,title,content,published_at,source,sentiment_score,confidence,impact,category,id
SBER,SBER: Повышение дивидендов и выкуп акций,Совет директоров SBER одобрил повышение дивидендных выплат на 21% и программу выкупа акций.,2023-02-02 10:00:00,Financial News,0.7,0.8,high,very_positive,SBER_20230202_139
SBER,SBER: Повышение дивидендов и выкуп акций,Совет директоров SBER одобрил повышение дивидендных выплат на 10% и программу выкупа акций.,2023-02-03 17:00:00,Financial News,0.7,0.8,high,very_positive,SBER_20230203_140
SBER,SBER: Рекордная прибыль превышает прогнозы на 23%,"Компания SBER показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 23%.",2023-02-05 14:00:00,Financial News,0.9,0.95,very_high,very_positive,SBER_20230205_141
SBER,SBER: Обычные торговые сессии,Торги SBER прошли в обычном режиме без значительных изменений.,2023-02-06 12:00:00,Financial News,0.1,0.4,low,neutral,SBER_20230206_142
SBER,SBER: Обычные торговые сессии,Торги SBER прошли в обычном режиме без значительных изменений.,2023-02-06 17:00:00,Financial News,0.1,0.4,low,neutral,SBER_20230206_143
SBER,SBER: Повышение дивидендов и выкуп акций,Совет директоров SBER одобрил повышение дивидендных выплат на 12% и программу выкупа акций.,2023-02-10 10:00:00,Financial News,0.7,0.8,high,very_positive,SBER_20230210_144
SBER,SBER: Стабильные результаты в квартале,"Компания SBER показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-02-11 17:00:00,Financial News,0.6,0.7,medium,very_positive,SBER_20230211_145
SBER,SBER: Новые контракты и партнерства,"SBER подписала крупные контракты, что укрепит позиции компании на рынке.",2023-02-12 11:00:00,Financial News,0.5,0.6,medium,positive,SBER_20230212_146
SBER,SBER: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг SBER с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-02-14 15:00:00,Financial News,-0.6,0.7,medium,very_negative,SBER_20230214_147
SBER,SBER: Рекордная прибыль превышает прогнозы на 18%,"Компания SBER показала неожиданно высокую прибыль, превысив прогнозы аналитиков на 18%.",2023-02-15 14:00:00,Financial News,0.9,0.95,very_high,very_positive,SBER_20230215_148
SBER,SBER: Обычные торговые сессии,Торги SBER прошли в обычном режиме без значительных изменений.,2023-02-17 11:00:00,Financial News,0.1,0.4,low,neutral,SBER_20230217_149
SBER,SBER: Обычные торговые сессии,Торги SBER прошли в обычном режиме без значительных изменений.,2023-02-18 11:00:00,Financial News,0.1,0.4,low,neutral,SBER_20230218_150
SBER,SBER: Снижение рейтинга аналитиками,"Ведущие аналитики понизили рейтинг SBER с ""покупать"" до ""держать"" из-за ухудшения перспектив.",2023-02-19 14:00:00,Financial News,-0.6,0.7,medium,very_negative,SBER_20230219_151
SBER,SBER: Повышение дивидендов и выкуп акций,Совет директоров SBER одобрил повышение дивидендных выплат на 19% и программу выкупа акций.,2023-02-19 15:00:00,Financial News,0.7,0.8,high,very_positive,SBER_20230219_152
SBER,SBER: Обычные торговые сессии,Торги SBER прошли в обычном режиме без значительных изменений.,2023-02-22 13:00:00,Financial News,0.1,0.4,low,neutral,SBER_20230222_153
SBER,SBER: Стабильные результаты в квартале,"Компания SBER показала стабильные результаты, соответствующие прогнозам аналитиков.",2023-02-24 13:00:00,Financial News,0.6,0.7,medium,very_positive,SBER_20230224_154
